Timestamp,Tx_Packet,Rx_Packet,Dropped,BW_Utilization
2021-03-13 17:59:21,21,24,0,2876.0
2021-03-13 17:59:22,12,10,0,1708.0
2021-03-13 18:02:03,81,11,0,59608.0
2021-03-13 18:02:04,96,0,0,75648.0
2021-03-13 18:02:05,96,0,0,75648.0
2021-03-13 18:02:06,100,0,0,78800.0
2021-03-13 18:02:07,94,0,0,74072.0
2021-03-13 18:02:08,96,0,0,75648.0
2021-03-13 18:02:09,94,0,0,74072.0
2021-03-13 18:02:10,94,0,0,74072.0
2021-03-13 18:02:11,96,0,0,75648.0
2021-03-13 18:02:12,92,0,0,72496.0
2021-03-13 18:02:13,23,3,0,17629.0
2021-03-13 18:02:19,55,11,0,39120.0
2021-03-13 18:02:20,192,0,0,151296.0
2021-03-13 18:02:21,188,0,0,148144.0
2021-03-13 18:02:22,196,0,0,154448.0
2021-03-13 18:02:23,188,0,0,148144.0
2021-03-13 18:02:24,190,0,0,149720.0
2021-03-13 18:02:25,192,0,0,151296.0
2021-03-13 18:02:26,188,0,0,148144.0
2021-03-13 18:02:27,188,0,0,148144.0
2021-03-13 18:02:28,192,0,0,151296.0
2021-03-13 18:02:29,143,3,0,112189.0
2021-03-13 18:02:33,0,6,0,3540.0
2021-03-13 18:02:34,67,12,0,49166.0
2021-03-13 18:02:35,284,1,0,224382.0
2021-03-13 18:02:36,280,1,0,221230.0
2021-03-13 18:02:37,282,1,0,222806.0
2021-03-13 18:02:38,280,1,0,221230.0
2021-03-13 18:02:39,284,1,0,224382.0
2021-03-13 18:02:40,288,1,0,227534.0
2021-03-13 18:02:41,290,1,0,229110.0
2021-03-13 18:02:42,282,1,0,222806.0
2021-03-13 18:02:43,282,0,0,222216.0
2021-03-13 18:02:44,215,3,0,168925.0
2021-03-13 18:02:49,285,17,0,223900.0
2021-03-13 18:02:51,370,1,0,292150.0
2021-03-13 18:02:52,374,1,0,295302.0
2021-03-13 18:02:53,366,1,0,288998.0
2021-03-13 18:02:54,384,1,0,303182.0
2021-03-13 18:02:55,395,1,0,311124.0
2021-03-13 18:02:56,372,1,0,293726.0
2021-03-13 18:02:57,263,1,0,335260.0
2021-03-13 18:02:58,190,1,0,293570.0
2021-03-13 18:02:59,183,1,0,282776.0
2021-03-13 18:03:00,2,1,0,1679.0
2021-03-13 18:03:05,0,6,0,3540.0
2021-03-13 18:03:18,195,4,0,289134.0
2021-03-13 18:03:19,226,5,0,351442.0
2021-03-13 18:03:20,232,1,0,358334.0
2021-03-13 18:03:21,224,1,0,345998.0
2021-03-13 18:03:22,256,1,0,395342.0
2021-03-13 18:03:23,238,1,0,367586.0
2021-03-13 18:03:24,224,1,0,345998.0
2021-03-13 18:03:25,225,1,0,347540.0
2021-03-13 18:03:26,240,1,0,370670.0
2021-03-13 18:03:27,192,1,0,294659.0
2021-03-13 18:03:33,204,4,0,306028.0
